Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,70,6.20000E+000,1.02526E-009,10.17244E+000
1,1,71,6.00000E+000,963.32000E-012,10.31764E+000
1,1,72,5.80000E+000,941.36000E-012,10.46276E+000
1,1,73,5.60000E+000,885.73000E-012,10.60787E+000
1,1,74,5.40000E+000,871.58000E-012,10.75303E+000
1,1,75,5.20000E+000,879.08000E-012,10.89865E+000
1,1,76,5.00000E+000,831.98000E-012,11.04509E+000
1,1,77,4.80000E+000,832.07000E-012,11.19022E+000
1,1,78,4.60000E+000,844.17000E-012,11.33536E+000
1,1,79,4.40000E+000,774.24000E-012,11.48047E+000
1,1,80,4.20000E+000,727.21000E-012,11.62554E+000
1,1,81,4.00000E+000,707.75000E-012,11.77072E+000
1,1,82,3.80000E+000,698.46000E-012,11.91587E+000
1,1,83,3.60000E+000,681.38000E-012,12.06105E+000
1,1,84,3.40000E+000,647.35000E-012,12.20618E+000
1,1,85,3.20000E+000,645.05000E-012,12.35183E+000
1,1,86,3.00000E+000,570.40000E-012,12.49758E+000
1,1,87,2.80000E+000,539.85000E-012,12.64270E+000
1,1,88,2.60000E+000,515.46000E-012,12.78836E+000
1,1,89,2.40000E+000,492.00000E-012,12.93348E+000
1,1,90,2.20000E+000,475.48000E-012,13.07868E+000
1,1,91,2.00000E+000,429.31000E-012,13.22384E+000
1,1,92,1.80000E+000,381.56000E-012,13.36895E+000
1,1,93,1.60000E+000,359.84000E-012,13.51406E+000
1,1,94,1.40000E+000,310.94000E-012,13.65926E+000
1,1,95,1.20000E+000,262.14000E-012,13.80440E+000
1,1,96,1.00000E+000,214.14000E-012,13.94954E+000
1,1,97,800.00000E-003,167.17000E-012,14.09547E+000
1,1,98,600.00000E-003,134.17000E-012,14.24070E+000
1,1,99,400.00000E-003,88.08000E-012,14.38580E+000
1,1,100,200.00000E-003,40.15000E-012,14.53093E+000
1,1,101,0.00000E+000,-12.74000E-012,14.67626E+000
1,1,102,-200.00000E-003,-70.00000E-012,14.82143E+000
1,1,103,-400.00000E-003,-135.27000E-012,14.96661E+000
1,1,104,-600.00000E-003,-209.32000E-012,15.11179E+000
1,1,105,-800.00000E-003,-309.37000E-012,15.25693E+000
1,1,106,-1.00000E+000,-405.80000E-012,15.40211E+000
1,1,107,-1.20000E+000,-547.08000E-012,15.54730E+000
1,1,108,-1.40000E+000,-629.03000E-012,15.69289E+000
1,1,109,-1.60000E+000,-724.08000E-012,15.83823E+000
1,1,110,-1.80000E+000,-872.56000E-012,15.98391E+000
1,1,111,-2.00000E+000,-954.76000E-012,16.12911E+000
1,1,112,-2.20000E+000,-1.21549E-009,16.27423E+000
1,1,113,-2.40000E+000,-1.36662E-009,16.41940E+000
1,1,114,-2.60000E+000,-1.40590E-009,16.56468E+000
1,1,115,-2.80000E+000,-1.64960E-009,16.70988E+000
1,1,116,-3.00000E+000,-1.73837E-009,16.85505E+000
1,1,117,-3.20000E+000,-1.89570E-009,17.00022E+000
1,1,118,-3.40000E+000,-2.03994E-009,17.14543E+000
1,1,119,-3.60000E+000,-2.22224E-009,17.29056E+000
1,1,120,-3.80000E+000,-2.43562E-009,17.43571E+000
1,1,121,-4.00000E+000,-2.59080E-009,17.58322E+000
1,1,122,-4.20000E+000,-2.85026E-009,17.72908E+000
1,1,123,-4.40000E+000,-3.26197E-009,17.87419E+000
1,1,124,-4.60000E+000,-3.29858E-009,18.01931E+000
1,1,125,-4.80000E+000,-3.68960E-009,18.16442E+000
1,1,126,-5.00000E+000,-3.70170E-009,18.30959E+000
1,1,127,-5.20000E+000,-4.01282E-009,18.45478E+000
1,1,128,-5.40000E+000,-4.48601E-009,18.59994E+000
1,1,129,-5.60000E+000,-4.63442E-009,18.74506E+000
1,1,130,-5.80000E+000,-5.01561E-009,18.89088E+000
1,1,131,-6.00000E+000,-5.01219E-009,19.03652E+000
1,1,132,-6.20000E+000,-5.34062E-009,19.18178E+000
1,1,133,-6.40001E+000,-5.65184E-009,19.32710E+000
1,1,134,-6.60000E+000,-5.63002E-009,19.47228E+000
1,1,135,-6.80000E+000,-5.78082E-009,19.61740E+000
1,1,136,-7.00000E+000,-6.42431E-009,19.76251E+000
1,1,137,-7.20000E+000,-7.06052E-009,19.90768E+000
1,1,138,-7.40000E+000,-7.12939E-009,20.05290E+000
1,1,139,-7.60000E+000,-7.91853E-009,20.19802E+000
1,1,140,-7.80000E+000,-7.48249E-009,20.34316E+000
1,1,141,-8.00000E+000,-7.47678E-009,20.48828E+000
1,1,142,-8.20000E+000,-8.19059E-009,20.63377E+000
1,1,143,-8.40000E+000,-8.83232E-009,20.77945E+000
1,1,144,-8.60000E+000,-9.72428E-009,20.92460E+000
1,1,145,-8.80000E+000,-9.38290E-009,21.06456E+000
1,1,146,-9.00000E+000,-11.43510E-009,21.18698E+000
1,1,147,-9.20000E+000,-10.34720E-009,21.31003E+000
1,1,148,-9.40000E+000,-11.22260E-009,21.43195E+000
1,1,149,-9.60001E+000,-11.93930E-009,21.55451E+000
1,1,150,-9.80000E+000,-12.98890E-009,21.67646E+000
1,1,151,-10.00000E+000,-13.74610E-009,21.79846E+000
1,1,152,-9.80000E+000,-14.11100E-009,21.92041E+000
1,1,153,-9.60000E+000,-13.00220E-009,22.04236E+000
1,1,154,-9.40000E+000,-12.26550E-009,22.16438E+000
1,1,155,-9.20000E+000,-11.21380E-009,22.28632E+000
1,1,156,-9.00000E+000,-10.34730E-009,22.40830E+000
1,1,157,-8.80000E+000,-9.75140E-009,22.53024E+000
1,1,158,-8.60000E+000,-9.25940E-009,22.65260E+000
1,1,159,-8.40000E+000,-9.05910E-009,22.77597E+000
1,1,160,-8.20000E+000,-7.77114E-009,22.91310E+000
1,1,161,-8.00000E+000,-7.23425E-009,23.05999E+000
1,1,162,-7.80000E+000,-6.47825E-009,23.20513E+000
1,1,163,-7.60001E+000,-5.90273E-009,23.35025E+000
1,1,164,-7.40000E+000,-5.60776E-009,23.49537E+000
1,1,165,-7.20000E+000,-4.96532E-009,23.64056E+000
1,1,166,-7.00000E+000,-4.61832E-009,23.78570E+000
1,1,167,-6.80000E+000,-4.20422E-009,23.93083E+000
1,1,168,-6.60000E+000,-4.03125E-009,24.07619E+000
1,1,169,-6.40000E+000,-3.68421E-009,24.22136E+000
1,1,170,-6.20000E+000,-3.32968E-009,24.36649E+000
1,1,171,-6.00000E+000,-2.92038E-009,24.51236E+000
1,1,172,-5.80000E+000,-2.54663E-009,24.65799E+000
1,1,173,-5.60000E+000,-2.27701E-009,24.80379E+000
1,1,174,-5.40000E+000,-2.19603E-009,24.94894E+000
1,1,175,-5.20000E+000,-1.87283E-009,25.09407E+000
1,1,176,-5.00000E+000,-1.66093E-009,25.23921E+000
1,1,177,-4.80000E+000,-1.42591E-009,25.38456E+000
1,1,178,-4.60000E+000,-1.31723E-009,25.52968E+000
1,1,179,-4.40000E+000,-1.18171E-009,25.67482E+000
1,1,180,-4.20000E+000,-1.01988E-009,25.81998E+000
1,1,181,-4.00000E+000,-889.91000E-012,25.96516E+000
1,1,182,-3.80000E+000,-781.54000E-012,26.11030E+000
1,1,183,-3.60000E+000,-689.18000E-012,26.25598E+000
1,1,184,-3.40000E+000,-571.00000E-012,26.40283E+000
1,1,185,-3.20000E+000,-481.57000E-012,26.54987E+000
1,1,186,-3.00000E+000,-422.30000E-012,26.69507E+000
1,1,187,-2.80000E+000,-373.77000E-012,26.84023E+000
1,1,188,-2.60000E+000,-269.31000E-012,26.98536E+000
1,1,189,-2.40000E+000,-232.07000E-012,27.13057E+000
1,1,190,-2.20000E+000,-189.39000E-012,27.27576E+000
1,1,191,-2.00000E+000,-154.01000E-012,27.42088E+000
1,1,192,-1.80000E+000,-106.87000E-012,27.56607E+000
1,1,193,-1.60000E+000,-76.95000E-012,27.71183E+000
1,1,194,-1.40000E+000,-54.18000E-012,27.85699E+000
1,1,195,-1.20000E+000,-38.67000E-012,28.00235E+000
1,1,196,-1.00000E+000,-25.17000E-012,28.14817E+000
1,1,197,-800.00000E-003,-13.86000E-012,28.29334E+000
1,1,198,-600.00000E-003,-6.07000E-012,28.43848E+000
1,1,199,-400.00000E-003,930.00000E-015,28.58370E+000
1,1,200,-200.00000E-003,5.01000E-012,28.72882E+000
