Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,101,0.00000E+000,-8.72000E-012,12.55117E+000
1,1,102,-200.00000E-003,-664.41000E-012,12.69825E+000
1,1,103,-400.00000E-003,-1.69897E-009,12.84546E+000
1,1,104,-600.00000E-003,-2.49294E-009,12.99056E+000
1,1,105,-800.00000E-003,-3.53010E-009,13.13570E+000
1,1,106,-1.00000E+000,-5.42512E-009,13.28085E+000
1,1,107,-1.20000E+000,-6.75179E-009,13.42612E+000
1,1,108,-1.40001E+000,-8.51441E-009,13.57129E+000
1,1,109,-1.60000E+000,-10.59430E-009,13.71049E+000
1,1,110,-1.80000E+000,-12.33200E-009,13.83243E+000
1,1,111,-2.00000E+000,-15.16090E-009,13.95440E+000
1,1,112,-2.19999E+000,-18.05600E-009,14.07635E+000
1,1,113,-2.40000E+000,-21.40060E-009,14.19834E+000
1,1,114,-2.59999E+000,-21.70940E-009,14.32028E+000
1,1,115,-2.80000E+000,-24.57180E-009,14.44304E+000
1,1,116,-3.00000E+000,-26.86220E-009,14.56614E+000
1,1,117,-3.20002E+000,-33.61070E-009,14.68809E+000
1,1,118,-3.40000E+000,-41.65270E-009,14.81007E+000
1,1,119,-3.59999E+000,-44.54270E-009,14.93203E+000
1,1,120,-3.80007E+000,-64.26900E-009,15.05404E+000
1,1,121,-4.00000E+000,-82.51600E-009,15.17889E+000
1,1,122,-4.20001E+000,-97.47700E-009,15.30084E+000
1,1,123,-4.40000E+000,-100.10600E-009,15.42280E+000
1,1,124,-4.60000E+000,-155.90000E-009,15.54486E+000
1,1,125,-4.80000E+000,-225.10700E-009,15.66680E+000
1,1,126,-5.00000E+000,-260.26400E-009,15.78877E+000
1,1,127,-5.20000E+000,-335.10300E-009,15.91072E+000
1,1,128,-5.40000E+000,-366.32400E-009,16.03422E+000
1,1,129,-5.60000E+000,-500.14100E-009,16.15729E+000
1,1,130,-5.80001E+000,-490.22700E-009,16.27928E+000
1,1,131,-6.00000E+000,-701.93000E-009,16.40169E+000
1,1,132,-6.20000E+000,-1.12075E-006,16.52361E+000
1,1,133,-6.40000E+000,-1.28534E-006,16.64559E+000
1,1,134,-6.60001E+000,-1.47296E-006,16.76753E+000
1,1,135,-6.80000E+000,-1.69592E-006,16.88946E+000
1,1,136,-7.00001E+000,-1.46914E-006,17.01140E+000
1,1,137,-7.20000E+000,-1.48213E-006,17.13333E+000
1,1,138,-7.40000E+000,-1.64191E-006,17.25527E+000
1,1,139,-7.60000E+000,-1.86208E-006,17.37719E+000
1,1,140,-7.80000E+000,-1.88532E-006,17.49979E+000
1,1,141,-8.00000E+000,-2.00150E-006,17.62180E+000
1,1,142,-8.20000E+000,-2.11715E-006,17.74373E+000
1,1,143,-8.40000E+000,-2.28308E-006,17.86568E+000
1,1,144,-8.60000E+000,-2.45129E-006,17.98760E+000
1,1,145,-8.80000E+000,-2.61165E-006,18.10952E+000
1,1,146,-9.00000E+000,-2.84269E-006,18.23146E+000
1,1,147,-9.20000E+000,-2.96583E-006,18.35343E+000
1,1,148,-9.40000E+000,-3.24824E-006,18.47534E+000
1,1,149,-9.60000E+000,-3.44478E-006,18.59727E+000
1,1,150,-9.80000E+000,-3.71934E-006,18.71919E+000
1,1,151,-10.00000E+000,-4.19076E-006,18.84237E+000
1,1,152,-9.80000E+000,-3.92331E-006,18.96429E+000
1,1,153,-9.60000E+000,-4.00152E-006,19.08624E+000
1,1,154,-9.40000E+000,-3.60501E-006,19.20820E+000
1,1,155,-9.20000E+000,-3.34925E-006,19.33016E+000
1,1,156,-9.00000E+000,-3.54472E-006,19.45211E+000
1,1,157,-8.80000E+000,-3.35411E-006,19.57409E+000
1,1,158,-8.60000E+000,-3.21986E-006,19.69601E+000
1,1,159,-8.40000E+000,-2.92095E-006,19.81793E+000
1,1,160,-8.20000E+000,-2.99113E-006,19.93986E+000
1,1,161,-8.00000E+000,-2.76258E-006,20.06186E+000
1,1,162,-7.80000E+000,-2.76295E-006,20.18380E+000
1,1,163,-7.60000E+000,-2.63425E-006,20.30573E+000
1,1,164,-7.40000E+000,-2.47491E-006,20.42766E+000
1,1,165,-7.20000E+000,-2.33747E-006,20.54971E+000
1,1,166,-7.00000E+000,-2.18052E-006,20.67169E+000
1,1,167,-6.80000E+000,-2.12724E-006,20.79410E+000
1,1,168,-6.60000E+000,-2.03519E-006,20.91602E+000
1,1,169,-6.40000E+000,-1.94219E-006,21.03794E+000
1,1,170,-6.20000E+000,-1.87244E-006,21.15995E+000
1,1,171,-6.00000E+000,-1.79207E-006,21.28188E+000
1,1,172,-5.80001E+000,-1.75656E-006,21.40381E+000
1,1,173,-5.60000E+000,-1.67176E-006,21.52575E+000
1,1,174,-5.40000E+000,-1.58295E-006,21.64790E+000
1,1,175,-5.20000E+000,-1.53037E-006,21.76984E+000
1,1,176,-5.00000E+000,-1.41082E-006,21.89184E+000
1,1,177,-4.80000E+000,-1.44632E-006,22.01393E+000
1,1,178,-4.60000E+000,-1.30664E-006,22.13602E+000
1,1,179,-4.40000E+000,-1.25588E-006,22.25802E+000
1,1,180,-4.20000E+000,-1.18427E-006,22.37996E+000
1,1,181,-4.00000E+000,-1.07431E-006,22.50191E+000
1,1,182,-3.80000E+000,-1.04006E-006,22.62383E+000
1,1,183,-3.60000E+000,-993.10000E-009,22.74573E+000
1,1,184,-3.40000E+000,-905.73000E-009,22.86767E+000
1,1,185,-3.20000E+000,-833.79000E-009,22.98989E+000
1,1,186,-3.00001E+000,-782.29700E-009,23.11653E+000
1,1,187,-2.80001E+000,-740.41900E-009,23.23870E+000
1,1,188,-2.60000E+000,-615.56200E-009,23.36068E+000
1,1,189,-2.40000E+000,-587.85400E-009,23.48263E+000
1,1,190,-2.20000E+000,-533.84100E-009,23.60459E+000
1,1,191,-2.00001E+000,-466.33500E-009,23.72656E+000
1,1,192,-1.80000E+000,-397.33700E-009,23.84850E+000
1,1,193,-1.60000E+000,-337.44400E-009,23.97045E+000
1,1,194,-1.40000E+000,-264.99300E-009,24.09240E+000
1,1,195,-1.20000E+000,-206.20700E-009,24.21435E+000
1,1,196,-1.00000E+000,-154.21100E-009,24.33631E+000
1,1,197,-800.00000E-003,-107.70600E-009,24.45828E+000
1,1,198,-599.99000E-003,-69.99130E-009,24.59800E+000
1,1,199,-400.00000E-003,-39.21970E-009,24.71996E+000
1,1,200,-200.00000E-003,-15.54510E-009,24.86212E+000
