Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,118,-3.40000E+000,-5.55877E-009,16.01495E+000
1,1,119,-3.60000E+000,-6.17322E-009,16.16013E+000
1,1,120,-3.80000E+000,-6.92696E-009,16.30532E+000
1,1,121,-4.00000E+000,-7.61024E-009,16.45045E+000
1,1,122,-4.20000E+000,-8.21824E-009,16.59558E+000
1,1,123,-4.40000E+000,-8.88115E-009,16.74077E+000
1,1,124,-4.60000E+000,-9.88500E-009,16.87997E+000
1,1,125,-4.80000E+000,-10.55020E-009,17.00193E+000
1,1,126,-5.00000E+000,-11.68170E-009,17.13992E+000
1,1,127,-5.20000E+000,-12.25640E-009,17.26198E+000
1,1,128,-5.40000E+000,-13.33090E-009,17.38411E+000
1,1,129,-5.60000E+000,-14.41340E-009,17.50606E+000
1,1,130,-5.80000E+000,-16.66960E-009,17.62799E+000
1,1,131,-6.00000E+000,-16.46650E-009,17.74995E+000
1,1,132,-6.20000E+000,-17.82730E-009,17.87197E+000
1,1,133,-6.40000E+000,-18.64440E-009,17.99390E+000
1,1,134,-6.60000E+000,-20.21080E-009,18.11585E+000
1,1,135,-6.80000E+000,-20.84740E-009,18.23822E+000
1,1,136,-7.00000E+000,-22.62630E-009,18.36132E+000
1,1,137,-7.20000E+000,-23.85720E-009,18.48328E+000
1,1,138,-7.40000E+000,-25.96840E-009,18.60525E+000
1,1,139,-7.60000E+000,-27.66220E-009,18.72719E+000
1,1,140,-7.80001E+000,-29.28990E-009,18.84914E+000
1,1,141,-8.00000E+000,-31.73760E-009,18.97109E+000
1,1,142,-8.20000E+000,-33.54940E-009,19.09306E+000
1,1,143,-8.40000E+000,-36.27720E-009,19.21500E+000
1,1,144,-8.60000E+000,-38.64890E-009,19.33694E+000
1,1,145,-8.80000E+000,-40.33370E-009,19.45892E+000
1,1,146,-9.00000E+000,-43.85450E-009,19.58195E+000
1,1,147,-9.20001E+000,-46.41120E-009,19.70395E+000
1,1,148,-9.39999E+000,-47.86230E-009,19.82598E+000
1,1,149,-9.60001E+000,-48.52230E-009,19.96519E+000
1,1,150,-9.80001E+000,-50.71320E-009,20.12400E+000
1,1,151,-10.00000E+000,-51.11500E-009,20.26333E+000
1,1,152,-9.80000E+000,-49.83520E-009,20.38534E+000
1,1,153,-9.60001E+000,-47.41230E-009,20.50729E+000
1,1,154,-9.40000E+000,-43.89720E-009,20.62922E+000
1,1,155,-9.19999E+000,-42.75170E-009,20.76664E+000
1,1,156,-9.00000E+000,-42.63820E-009,20.88862E+000
1,1,157,-8.80000E+000,-38.27360E-009,21.01057E+000
1,1,158,-8.60000E+000,-36.96240E-009,21.13257E+000
1,1,159,-8.40001E+000,-34.69680E-009,21.25452E+000
1,1,160,-8.20000E+000,-32.59610E-009,21.37653E+000
1,1,161,-8.00000E+000,-31.09650E-009,21.49847E+000
1,1,162,-7.80001E+000,-29.82610E-009,21.62042E+000
1,1,163,-7.60000E+000,-27.26560E-009,21.74235E+000
1,1,164,-7.40000E+000,-25.17510E-009,21.86429E+000
1,1,165,-7.20000E+000,-24.08180E-009,21.98632E+000
1,1,166,-7.00000E+000,-23.25240E-009,22.10829E+000
1,1,167,-6.80000E+000,-20.38440E-009,22.23027E+000
1,1,168,-6.60000E+000,-19.40360E-009,22.35224E+000
1,1,169,-6.40000E+000,-18.14820E-009,22.47423E+000
1,1,170,-6.20000E+000,-16.29960E-009,22.59621E+000
1,1,171,-6.00000E+000,-16.04240E-009,22.71815E+000
1,1,172,-5.80001E+000,-14.73760E-009,22.84011E+000
1,1,173,-5.60000E+000,-14.08250E-009,22.96205E+000
1,1,174,-5.40000E+000,-12.79510E-009,23.08470E+000
1,1,175,-5.20000E+000,-11.38550E-009,23.20709E+000
1,1,176,-5.00001E+000,-10.39000E-009,23.32907E+000
1,1,177,-4.80000E+000,-10.49850E-009,23.45105E+000
1,1,178,-4.60000E+000,-9.85310E-009,23.57299E+000
1,1,179,-4.40000E+000,-8.30675E-009,23.70988E+000
1,1,180,-4.20000E+000,-7.89004E-009,23.85505E+000
1,1,181,-4.00000E+000,-7.26232E-009,24.00014E+000
1,1,182,-3.80000E+000,-6.45515E-009,24.14574E+000
1,1,183,-3.60000E+000,-6.44565E-009,24.29101E+000
1,1,184,-3.40000E+000,-5.28593E-009,24.43752E+000
1,1,185,-3.20000E+000,-5.24766E-009,24.58304E+000
1,1,186,-3.00000E+000,-4.10509E-009,24.72815E+000
1,1,187,-2.80000E+000,-3.84417E-009,24.87326E+000
1,1,188,-2.60000E+000,-3.14904E-009,25.01846E+000
1,1,189,-2.40000E+000,-3.18073E-009,25.16360E+000
1,1,190,-2.20000E+000,-2.71967E-009,25.30880E+000
1,1,191,-2.00000E+000,-2.18328E-009,25.45394E+000
1,1,192,-1.80000E+000,-1.85136E-009,25.59913E+000
1,1,193,-1.60000E+000,-1.64592E-009,25.74429E+000
1,1,194,-1.40000E+000,-1.43329E-009,25.89115E+000
1,1,195,-1.20000E+000,-1.31838E-009,26.03649E+000
1,1,196,-1.00000E+000,-878.40000E-012,26.18166E+000
1,1,197,-800.00000E-003,-626.15000E-012,26.32678E+000
1,1,198,-600.00000E-003,-521.92000E-012,26.47190E+000
1,1,199,-400.00000E-003,-303.07000E-012,26.61698E+000
1,1,200,-200.00000E-003,-150.64000E-012,26.76217E+000
