Repeat,VAR2,Point,CH1 Voltage,CH1 Current,CH1 Time
1,1,178,-4.60000E+000,-358.71400E-009,22.34250E+000
1,1,179,-4.40000E+000,-333.93300E-009,22.46578E+000
1,1,180,-4.20000E+000,-299.87700E-009,22.58777E+000
1,1,181,-4.00000E+000,-280.05900E-009,22.70972E+000
1,1,182,-3.80000E+000,-253.04400E-009,22.83166E+000
1,1,183,-3.60000E+000,-235.03400E-009,22.95362E+000
1,1,184,-3.40000E+000,-214.76800E-009,23.07558E+000
1,1,185,-3.20000E+000,-192.71500E-009,23.19753E+000
1,1,186,-3.00000E+000,-173.43200E-009,23.31947E+000
1,1,187,-2.80000E+000,-161.46800E-009,23.44142E+000
1,1,188,-2.60000E+000,-142.91300E-009,23.56406E+000
1,1,189,-2.40000E+000,-124.69400E-009,23.68612E+000
1,1,190,-2.20000E+000,-107.70300E-009,23.80814E+000
1,1,191,-2.00000E+000,-92.34300E-009,23.93010E+000
1,1,192,-1.80000E+000,-79.10810E-009,24.06940E+000
1,1,193,-1.60000E+000,-63.74490E-009,24.20780E+000
1,1,194,-1.40000E+000,-51.85370E-009,24.32975E+000
1,1,195,-1.20000E+000,-39.48710E-009,24.45169E+000
1,1,196,-1.00000E+000,-27.92220E-009,24.57364E+000
1,1,197,-800.01000E-003,-17.84700E-009,24.69561E+000
1,1,198,-600.00000E-003,-9.89450E-009,24.81758E+000
1,1,199,-400.00000E-003,-4.36814E-009,24.95445E+000
1,1,200,-200.00000E-003,-825.37000E-012,25.09980E+000
